Probeset ID,pval_severe_vs_healthy,adj_pval_severe_vs_healthy,ratio_severe_vs_healthy,FC_severe_vs_healthy,pval_severe_vs_mild,adj_pval_severe_vs_mild,ratio_severe_vs_mild,FC_severe_vs_mild
MORF4L1,0.165643,0.329229,0.816105,-1.22533,0.251304,0.549936,0.855528,-1.16887
MORF4L1P1,0.338804,0.522018,0.811276,-1.23263,0.0301223,0.234106,0.64145,-1.55897
MOV10,1.78E-05,0.00130137,2.48342,2.48342,0.0783478,0.338326,1.33415,1.33415
MPEG1,0.00130592,0.0141371,0.472583,-2.11603,0.000873353,0.111092,0.462765,-2.16093
MPG,0.00873473,0.0460518,1.43713,1.43713,0.00815334,0.174276,1.46902,1.46902
MPHOSPH8,0.454657,0.627203,0.892495,-1.12045,0.841743,0.935588,1.03291,1.03291
MPI,0.766425,0.85378,1.05085,1.05085,0.239707,0.534824,0.825259,-1.21174
MPIG6B,0.478371,0.64739,1.39737,1.39737,0.872832,0.944489,0.932049,-1.0729
MPP1,0.752661,0.843551,1.12568,1.12568,0.655084,0.840147,1.2205,1.2205
MPRIP,0.0709241,0.189352,0.653188,-1.53095,0.0775974,0.335942,0.646261,-1.54736
MPZL1,0.953319,0.975713,1.01335,1.01335,0.208878,0.506339,1.47181,1.47181
MR1,0.0870252,0.218746,1.27476,1.27476,0.949574,0.976347,1.00807,1.00807
MRFAP1,0.0537884,0.159033,0.742533,-1.34674,0.0262783,0.223765,0.721547,-1.38591
MRNIP,0.156336,0.317235,0.745892,-1.34068,0.460391,0.719976,0.843122,-1.18607
MRPL10,0.409693,0.587352,1.16686,1.16686,0.781514,0.901837,0.951146,-1.05136
MRPL16,0.729483,0.828226,0.94888,-1.05387,0.443065,0.706158,0.892835,-1.12003
MRPL2,0.087203,0.218746,1.33218,1.33218,0.688181,0.858588,1.06464,1.06464
MRPL20,0.736064,0.831276,1.04358,1.04358,0.537284,0.773624,1.08363,1.08363
MRPL28,0.000777786,0.0100408,1.65103,1.65103,0.109101,0.384983,1.22796,1.22796
MRPL43,0.529123,0.691896,1.09901,1.09901,0.662555,0.844344,1.06748,1.06748
MRPS23,0.038661,0.12493,0.726417,-1.37662,0.571435,0.792333,0.924415,-1.08176
MRTFA,0.377549,0.558402,0.881306,-1.13468,0.00727453,0.174276,0.701005,-1.42652
MSH6,0.12559,0.275507,0.752597,-1.32873,0.130348,0.416397,0.74963,-1.33399
MSI2,0.0501258,0.150473,0.676822,-1.47749,0.411745,0.684859,0.835284,-1.1972
MSL1,0.0818557,0.209276,0.681733,-1.46685,0.371859,0.654247,0.807566,-1.23829
MSL3,0.824355,0.890275,0.970561,-1.03033,0.197337,0.491581,1.19394,1.19394
MSN,0.0687705,0.185653,0.689947,-1.44939,0.0032159,0.134716,0.553182,-1.80772
MSRA,0.873413,0.923146,0.969008,-1.03198,0.612647,0.812473,0.904334,-1.10579
MSRB1,0.000888186,0.0109264,2.17593,2.17593,0.0147135,0.196003,1.78348,1.78348
MT-ATP6,0.162948,0.326624,0.687571,-1.4544,0.266546,0.568041,0.729227,-1.37132
MT-ATP8,0.173642,0.339597,0.5796,-1.72533,0.151031,0.436739,0.539884,-1.85225
MT-CO1,0.128745,0.27978,0.664586,-1.5047,0.250482,0.5491,0.717049,-1.3946
MT-CO2,0.449848,0.623621,0.822433,-1.2159,0.55347,0.782441,0.852358,-1.17322
MT-CO3,0.120773,0.270811,0.676226,-1.4788,0.675023,0.852131,0.88678,-1.12768
MT-CYB,0.272745,0.453659,0.743659,-1.3447,0.671677,0.849275,0.879376,-1.13717
MT-ND1,0.321794,0.507016,0.760804,-1.3144,0.270283,0.569727,0.737002,-1.35685
MT-ND2,0.304969,0.488355,0.768896,-1.30057,0.444099,0.706749,0.817104,-1.22384
MT-ND3,0.0782904,0.201805,0.680261,-1.47002,0.50758,0.752139,0.849093,-1.17773
MT-ND4,0.323246,0.508286,0.768021,-1.30205,0.37316,0.656167,0.778479,-1.28456
MT-ND4L,0.16477,0.3287,0.584153,-1.71188,0.091169,0.358557,0.505738,-1.97731
MT-ND5,0.146681,0.30493,0.628778,-1.59039,0.110136,0.386031,0.585384,-1.70828
MT-RNR1,0.000574267,0.00841811,0.390843,-2.55857,0.827019,0.929211,1.0779,1.0779
MT-RNR2,2.35E-05,0.00147342,0.333956,-2.99441,0.720235,0.873306,0.887722,-1.12648
MT2A,2.17E-06,0.000333795,4.63475,4.63475,0.0814033,0.340149,1.44081,1.44081
MTA2,0.837825,0.901014,0.970604,-1.03029,0.124962,0.410476,0.808974,-1.23613
MTARC1,0.00882435,0.0462909,2.07887,2.07887,0.53555,0.772299,1.16043,1.16043
MTATP6P1,0.232212,0.412485,0.726004,-1.3774,0.355873,0.643486,0.76777,-1.30247
MTCH2,0.976925,0.985307,1.00425,1.00425,0.407028,0.682076,0.887181,-1.12717
MTCO1P12,0.0977272,0.236005,3.45664,3.45664,0.135975,0.423595,4.04211,4.04211
MTCO1P40,0.970429,0.983598,1.01448,1.01448,0.656837,0.841019,1.21931,1.21931
MTCO2P12,0.487297,0.654388,0.529191,-1.88968,0.237853,0.533723,0.365935,-2.73272
MTCO3P12,0.619151,0.760732,0.792084,-1.26249,0.9012,0.957677,1.07907,1.07907
MTFR1L,0.271144,0.451715,0.858275,-1.16513,0.219072,0.51555,0.849191,-1.17759
MTG2,0.000582195,0.00845398,1.49697,1.49697,0.228647,0.527077,1.13631,1.13631
MTHFR,0.686273,0.801576,1.07661,1.07661,0.519925,0.759668,0.891004,-1.12233
MTMR14,0.525104,0.688363,1.08196,1.08196,0.378533,0.66021,0.906484,-1.10316
MTMR3,0.716372,0.81927,1.06898,1.06898,0.583094,0.79737,0.904616,-1.10544
MTND1P23,6.51E-05,0.00241401,19.0604,19.0604,0.00335807,0.134716,5.17263,5.17263
MTND2P28,0.398797,0.577041,0.450444,-2.22003,0.451938,0.712426,0.449497,-2.22471
MTND4P12,0.274256,0.455447,0.599647,-1.66765,0.586526,0.797868,0.734803,-1.36091
MVD,0.0778165,0.200914,1.32916,1.32916,0.420648,0.69158,1.1359,1.1359
MVP,0.00244902,0.0206521,1.43408,1.43408,0.0409699,0.261484,1.25307,1.25307
MX1,0.000106023,0.00309781,3.73979,3.73979,0.151719,0.437448,1.35487,1.35487
MX2,0.000376445,0.00641798,2.15323,2.15323,0.185018,0.478372,1.24538,1.24538
MXD1,0.505161,0.670006,1.15142,1.15142,0.784435,0.903699,1.06121,1.06121
MXD4,0.377914,0.558415,0.856643,-1.16735,0.383105,0.661869,0.855127,-1.16942
MXI1,0.481247,0.64928,0.510336,-1.95949,0.987982,0.996145,0.976539,-1.02402
MYADM,0.382112,0.562528,0.804606,-1.24284,0.327999,0.616567,0.765922,-1.30562
MYD88,0.0234428,0.0903981,1.52608,1.52608,0.768394,0.895413,0.954025,-1.04819
MYDGF,0.000594256,0.00845398,2.23495,2.23495,0.051864,0.282715,1.53685,1.53685
MYH9,0.0529089,0.157472,0.653174,-1.53099,0.0236855,0.215367,0.598035,-1.67214
MYL12A,0.000449135,0.00726256,1.5756,1.5756,0.0418732,0.262188,1.26937,1.26937
MYL12B,0.629214,0.767435,0.947904,-1.05496,0.128264,0.41481,1.18829,1.18829
MYL4,0.327744,0.511679,0.570644,-1.75241,0.73437,0.878611,1.36641,1.36641
MYL6,0.444134,0.619308,0.854111,-1.17081,0.274161,0.571849,1.34678,1.34678
MYL9,0.224927,0.404353,2.8672,2.8672,0.631816,0.824805,1.42728,1.42728
MYLIP,0.841111,0.903,1.03716,1.03716,0.42919,0.698686,0.870909,-1.14823
MYO15B,0.0855881,0.21635,0.731056,-1.36788,0.230669,0.527077,0.806063,-1.2406
MYO18A,0.605028,0.749298,1.08321,1.08321,0.0121048,0.187058,0.712566,-1.40338
MYO19,0.356387,0.536204,0.834579,-1.19821,0.629619,0.823381,0.903528,-1.10677
MYO1F,0.194285,0.366049,1.2206,1.2206,0.600598,0.806884,1.08291,1.08291
MYO1G,0.534194,0.695162,1.10028,1.10028,0.299709,0.59402,0.858792,-1.16443
MYO9B,0.625211,0.765112,0.923086,-1.08332,0.267125,0.568465,0.831387,-1.20281
MYPOP,0.0594669,0.170208,1.36906,1.36906,0.807433,0.918237,1.03949,1.03949
MZF1,0.773468,0.859501,0.957402,-1.04449,0.889239,0.951738,0.978766,-1.0217
MZT2B,0.350303,0.53087,1.22203,1.22203,0.0406316,0.261479,1.75297,1.75297
N4BP1,0.00748947,0.0413635,1.4152,1.4152,0.0436977,0.266293,1.31034,1.31034
NAA35,0.0975099,0.235906,0.729869,-1.37011,0.377619,0.660104,0.834894,-1.19776
NAA38,0.293102,0.476158,1.20791,1.20791,0.00910939,0.176248,1.84986,1.84986
NAAA,0.056315,0.164335,0.609357,-1.64107,0.0212306,0.211672,0.543784,-1.83897
NABP1,0.427015,0.603672,0.869466,-1.15013,0.107713,0.38386,1.38574,1.38574
NACA,0.00409132,0.0285846,0.632029,-1.58221,0.0440866,0.266293,0.742263,-1.34723
NACC1,0.0653967,0.178702,1.3008,1.3008,0.448457,0.709793,0.906803,-1.10278
NACC2,0.107916,0.251696,0.663355,-1.50749,0.172593,0.463152,0.692004,-1.44508
NADK,0.17756,0.343408,1.24093,1.24093,0.952594,0.977946,0.990899,-1.00919
NADSYN1,0.0340147,0.114813,1.22644,1.22644,0.0683561,0.318579,1.18762,1.18762
NAE1,0.00168621,0.0166689,0.577866,-1.73051,0.759222,0.891347,0.935229,-1.06926
NAGK,0.099878,0.238627,1.30412,1.30412,0.930607,0.967396,1.01265,1.01265
NAIP,0.100549,0.239446,1.89331,1.89331,0.734197,0.878611,0.899584,-1.11163
NAMPT,0.565282,0.718222,1.14399,1.14399,0.365881,0.649926,1.27626,1.27626
NAMPTP1,0.470708,0.641448,0.776057,-1.28856,0.659174,0.842342,1.2231,1.2231
NANS,0.122752,0.273295,1.26653,1.26653,0.226787,0.525717,1.19872,1.19872
NAP1L1,7.30E-05,0.00263145,0.456054,-2.19272,0.0515838,0.282406,0.666117,-1.50124
NAP1L4,0.0667791,0.18153,0.750601,-1.33227,0.509803,0.752487,0.898255,-1.11327
NAPA,0.000128728,0.00351149,1.90651,1.90651,0.416289,0.689554,1.1161,1.1161
NAPRT,0.0596089,0.170459,1.42252,1.42252,0.14555,0.430744,1.30915,1.30915
NAPSB,0.184214,0.352705,0.757729,-1.31973,0.0671551,0.31684,0.695466,-1.43789
NARF,0.000607958,0.00851413,1.56496,1.56496,0.000571128,0.0942962,1.61138,1.61138
NASP,0.68356,0.800421,1.05192,1.05192,0.669752,0.849237,0.951055,-1.05146
NATD1,0.0319266,0.110576,1.64686,1.64686,0.249669,0.547699,1.30852,1.30852
NBAS,0.0403445,0.129276,0.725634,-1.3781,0.0267454,0.22471,0.701402,-1.42572
NBEAL2,0.0289585,0.10323,1.42782,1.42782,0.246871,0.543844,1.20167,1.20167
NBPF9,0.264846,0.445242,0.748752,-1.33556,0.235863,0.531145,0.730548,-1.36884
NCAPH2,0.0483232,0.146747,1.31985,1.31985,0.22348,0.521232,1.18648,1.18648
NCF1,0.00108434,0.0123693,1.9382,1.9382,0.0720518,0.325,1.39814,1.39814
NCF1B,0.0163656,0.0711063,1.85431,1.85431,0.301894,0.595999,1.29171,1.29171
NCF1C,0.000106651,0.00309781,2.31935,2.31935,0.0405155,0.261479,1.49304,1.49304
NCF2,0.269476,0.450131,1.22881,1.22881,0.636072,0.827605,0.922023,-1.08457
NCF4,0.000221289,0.00499412,2.159,2.159,0.00681546,0.174276,1.77162,1.77162
NCKAP1L,0.467725,0.63877,0.908409,-1.10083,0.0592855,0.297566,0.786236,-1.27188
NCL,0.100299,0.239341,0.75165,-1.33041,0.00808837,0.174276,0.649332,-1.54004
NCLN,6.05E-05,0.00228735,1.68555,1.68555,0.026649,0.22471,1.30223,1.30223
NCOA1,0.110292,0.255112,0.724328,-1.38059,0.160494,0.448698,0.753632,-1.32691
NCOA2,0.00887799,0.0463398,0.440828,-2.26846,0.261812,0.563144,0.665402,-1.50285
NCOA3,0.282433,0.464844,0.798235,-1.25276,0.243583,0.540428,0.782413,-1.2781
NCOA4,0.0715253,0.19031,0.410106,-2.43839,0.252813,0.551275,0.491104,-2.03623
NCOR1,0.0202717,0.0824801,0.701447,-1.42563,0.136618,0.423595,0.781399,-1.27976
NCR1,0.0461957,0.142149,1.67489,1.67489,0.194114,0.489735,1.39906,1.39906
NDE1,0.160477,0.323118,0.753578,-1.327,0.174058,0.464865,0.746243,-1.34005
NDEL1,0.728034,0.82688,0.934202,-1.07043,0.333708,0.621272,0.825954,-1.21072
NDRG1,0.710484,0.813857,1.06038,1.06038,0.019604,0.205008,0.72103,-1.3869
NDRG3,0.399564,0.577885,0.869351,-1.15028,0.0154287,0.196003,0.690485,-1.44826
NDUFA10,0.115377,0.263227,0.79094,-1.26432,0.227582,0.525717,0.834697,-1.19804
NDUFA2,0.975034,0.985082,0.993798,-1.00624,0.495844,0.743843,1.16961,1.16961
NDUFA3,0.0597354,0.170463,1.33365,1.33365,0.171612,0.461831,1.20616,1.20616
NDUFAF1,0.0308627,0.108379,1.37993,1.37993,0.340843,0.628955,1.1353,1.1353
NDUFB10,0.0172735,0.0737239,1.38498,1.38498,0.174039,0.464865,1.17571,1.17571
NDUFB11,0.0114504,0.0554277,1.53752,1.53752,0.0468158,0.272976,1.35534,1.35534
NDUFB5,0.00342129,0.0254327,0.620776,-1.61089,0.0268047,0.22471,0.700675,-1.42719
NDUFB7,0.00339998,0.0253343,1.63404,1.63404,0.00167747,0.134716,1.72691,1.72691
NDUFB9,0.0011008,0.0124665,1.58248,1.58248,0.0674993,0.31684,1.24658,1.24658
NDUFS1,0.1401,0.296155,0.79059,-1.26488,0.308989,0.604678,0.843795,-1.18512
NDUFS2,0.484603,0.651887,1.0836,1.0836,0.288473,0.584736,0.897549,-1.11415
NDUFS6,0.064308,0.17696,1.34457,1.34457,0.271662,0.570133,1.17947,1.17947
NDUFS7,0.0106258,0.0525919,1.50288,1.50288,0.141181,0.427771,1.25287,1.25287
NDUFS8,0.00111646,0.0125532,1.6916,1.6916,0.0158032,0.196003,1.45958,1.45958
NDUFV1,0.822482,0.889213,0.968077,-1.03298,0.858265,0.938524,0.973845,-1.02686
NDUFV3,0.53755,0.696815,1.08379,1.08379,0.779782,0.900788,0.965679,-1.03554
NEAT1,0.000670961,0.00911172,0.397207,-2.51758,0.103617,0.379285,1.29317,1.29317
NECAP2,0.224476,0.403773,0.829154,-1.20605,0.00220457,0.134716,0.660279,-1.51451
NEDD8,0.578701,0.72995,1.0865,1.0865,0.644353,0.833197,1.06958,1.06958
NEK9,0.023548,0.0904806,0.631658,-1.58314,0.0230828,0.215367,0.628727,-1.59052
NELFCD,0.0353106,0.117965,0.685963,-1.45781,0.0264233,0.224027,0.677782,-1.4754
NELFE,0.022918,0.0891983,1.36816,1.36816,0.463253,0.720846,1.08793,1.08793
NFAM1,0.0841649,0.213786,1.34225,1.34225,0.243598,0.540428,1.2214,1.2214
NFAT5,0.0259069,0.0967059,0.584532,-1.71077,0.778063,0.900106,1.07491,1.07491
NFE2,5.84E-05,0.00223848,2.42382,2.42382,0.0139603,0.196003,1.6362,1.6362
NFKB1,0.175302,0.341355,0.796663,-1.25524,0.0218885,0.21202,0.68941,-1.45052
NFKB2,0.0533868,0.158443,1.33188,1.33188,0.129366,0.415948,1.26199,1.26199
NFKBIA,0.337663,0.52132,1.1937,1.1937,0.473973,0.730125,1.15395,1.15395
NFKBIB,0.043418,0.136066,1.29485,1.29485,0.904839,0.958946,1.01325,1.01325
NFKBIZ,0.0573868,0.165919,0.640957,-1.56017,0.750208,0.887407,1.08937,1.08937
NFYC,0.196571,0.368586,1.17805,1.17805,0.853939,0.938524,0.978443,-1.02203
NGLY1,0.0314813,0.109705,0.730029,-1.36981,0.0540807,0.287544,0.758217,-1.31888
NHP2,0.26,0.438741,1.19486,1.19486,0.230209,0.527077,1.19185,1.19185
NHSL2,0.456046,0.62784,0.863235,-1.15843,0.308555,0.604206,0.809677,-1.23506
NIBAN3,0.0497584,0.149657,0.54026,-1.85096,0.223416,0.521232,0.642391,-1.55668
NIN,0.0326011,0.111753,0.666882,-1.49952,0.398779,0.673669,0.841515,-1.18833
NINJ1,0.00515548,0.0326722,1.71533,1.71533,0.392991,0.668916,1.15773,1.15773
NINJ2,0.384432,0.563271,1.20728,1.20728,0.199442,0.494585,1.36334,1.36334
NIPBL,0.00443301,0.0300353,0.601479,-1.66257,0.22912,0.527077,0.805209,-1.24191
NIPSNAP1,0.706032,0.811961,0.940114,-1.0637,0.0834531,0.34337,0.78122,-1.28005
NKG7,0.0563713,0.164347,1.68044,1.68044,0.105485,0.382406,1.601,1.601
NKTR,0.00672095,0.0385441,0.511031,-1.95683,0.483111,0.736971,0.820659,-1.21853
NLRC4,0.816709,0.885592,0.95659,-1.04538,0.297053,0.591278,0.824468,-1.2129
NLRC5,0.648885,0.778116,0.934605,-1.06997,0.753949,0.889149,0.958221,-1.0436
NLRP1,0.00981998,0.0498467,0.627105,-1.59463,0.0528969,0.28414,0.702301,-1.42389
NLRP12,0.0611531,0.171419,1.47699,1.47699,0.981817,0.992621,0.995749,-1.00427
NLRP3,0.966256,0.982827,1.00718,1.00718,0.0655699,0.312603,0.760514,-1.3149
NME4,0.176226,0.342082,1.31161,1.31161,0.00797797,0.174276,1.72108,1.72108
NMI,0.44975,0.623621,1.12564,1.12564,0.0617265,0.304459,1.35791,1.35791
NMT1,0.815936,0.885059,0.970391,-1.03051,0.0345787,0.248749,0.776414,-1.28797
NOL10,0.50243,0.66875,0.895329,-1.11691,0.327987,0.616567,0.842182,-1.18739
NOL7,0.345894,0.526478,1.11971,1.11971,0.710476,0.867223,1.04256,1.04256
NOLC1,0.0714243,0.19031,0.671098,-1.4901,0.0132535,0.196003,0.578082,-1.72986
NONO,0.0381079,0.124138,0.725161,-1.379,0.030224,0.234106,0.720254,-1.3884
NOP10,0.0334737,0.113276,1.41261,1.41261,0.0379308,0.254336,1.40992,1.40992
NOP14,0.0929901,0.227543,0.719185,-1.39046,0.0030126,0.134716,0.584479,-1.71093
NOP53,0.126735,0.277051,0.721442,-1.38611,0.887984,0.951043,1.03228,1.03228
NOP56,0.388686,0.567912,1.12499,1.12499,0.68587,0.858503,0.947426,-1.05549
NOSIP,0.4334,0.609129,1.14505,1.14505,0.213793,0.510041,1.25371,1.25371
NOTCH2,0.00755099,0.0415569,0.5594,-1.78763,0.0486553,0.277621,0.662962,-1.50838
NPC2,0.125019,0.27479,1.26395,1.26395,0.776509,0.899524,0.96281,-1.03863
NPEPL1,0.231921,0.412202,1.18157,1.18157,0.0089556,0.176248,1.49885,1.49885
NPIPB4,0.149121,0.307213,0.734282,-1.36187,0.54364,0.776593,0.872865,-1.14565
NPLOC4,0.333488,0.518153,1.12424,1.12424,0.528472,0.767439,0.930257,-1.07497
NPM1,0.0530644,0.157785,0.717332,-1.39406,0.680227,0.85526,0.930036,-1.07523
NPRL3,0.261793,0.44112,1.49077,1.49077,0.184611,0.478221,1.72867,1.72867
NQO2,0.00146494,0.0152675,2.19931,2.19931,0.000831254,0.111092,2.80742,2.80742
NR1H2,0.000744768,0.00969435,1.55694,1.55694,0.534748,0.772299,1.06778,1.06778
NRBP1,0.612877,0.755143,1.05876,1.05876,0.311933,0.606556,0.904867,-1.10514
NRDC,0.2088,0.385297,1.16161,1.16161,0.277372,0.575854,1.14098,1.14098
NRGN,0.483502,0.650963,1.34353,1.34353,0.887801,0.951043,0.946444,-1.05659
NSD1,0.274792,0.455856,0.843315,-1.1858,0.107345,0.383821,0.78135,-1.27984
NSF,0.175243,0.341355,0.794593,-1.25851,0.0292478,0.231946,0.694434,-1.44002
NSFL1C,0.0136459,0.0616817,1.38152,1.38152,0.0173262,0.198366,1.35043,1.35043
NSMCE1,0.790137,0.868182,1.04259,1.04259,0.521882,0.761108,1.10502,1.10502
NT5C2,0.768555,0.855252,0.955163,-1.04694,0.694695,0.860541,1.06349,1.06349
NTNG2,2.84E-10,8.89E-07,4.36043,4.36043,4.81E-06,0.0150951,2.5595,2.5595
NTPCR,0.977455,0.985307,0.994626,-1.0054,0.342944,0.630608,1.20491,1.20491
NUB1,0.0531991,0.158036,1.31564,1.31564,0.316616,0.611348,0.893774,-1.11885
NUCB1,0.249899,0.429318,1.17035,1.17035,0.763341,0.892508,0.96359,-1.03779
NUDCD3,0.438189,0.61366,0.87729,-1.13987,0.037796,0.254336,0.712397,-1.40371
NUDT22,0.0865148,0.218038,1.28231,1.28231,0.14245,0.428031,1.25703,1.25703
NUDT3,0.00100953,0.0119056,0.575933,-1.73631,0.192811,0.488976,0.775054,-1.29023
NUDT4,0.685926,0.801576,0.800488,-1.24924,0.864009,0.941245,1.14036,1.14036
NUMA1,0.304604,0.488019,0.83748,-1.19406,0.0363612,0.251021,0.701456,-1.42561
NUMB,0.180926,0.348414,0.743594,-1.34482,0.174477,0.465419,0.735141,-1.36028
NUP214,0.106522,0.25012,1.19239,1.19239,0.0197362,0.205008,1.32532,1.32532
NUP50-DT,0.00309505,0.0236809,0.572563,-1.74653,0.107293,0.383821,0.709668,-1.40911
NUTM2A-AS1,0.813148,0.882951,1.11721,1.11721,0.58689,0.797868,1.391,1.391
NXF1,0.369639,0.550597,0.886329,-1.12825,0.570904,0.792333,0.928214,-1.07734
OAS1,1.66E-06,0.000280454,5.29279,5.29279,0.129658,0.415969,1.36939,1.36939
OAS2,0.000276349,0.00560029,3.27875,3.27875,0.375995,0.659304,1.19987,1.19987
OAS3,0.000344592,0.00607591,3.60618,3.60618,0.0682619,0.318579,1.50603,1.50603
OASL,4.74E-05,0.00200998,4.60326,4.60326,0.175195,0.466147,1.38934,1.38934
OAZ1,0.634141,0.769622,1.09459,1.09459,0.0684177,0.318579,1.45974,1.45974
OAZ2,0.0189428,0.0784987,0.681689,-1.46694,0.129859,0.415969,0.772621,-1.2943
ODF2,0.06594,0.180029,0.72262,-1.38385,0.0270053,0.22471,0.675943,-1.47941
ODF3B,0.000496391,0.00777487,2.21183,2.21183,0.0236019,0.215367,1.52206,1.52206
OGA,0.0627903,0.174313,0.699708,-1.42917,0.570943,0.792333,0.892338,-1.12065
OGDH,0.436452,0.612321,0.87961,-1.13687,0.0057253,0.16226,0.652485,-1.5326
OGFR,0.00702709,0.0393218,1.4832,1.4832,0.505616,0.751041,1.08934,1.08934
OGFRL1,0.000422584,0.00689097,0.392603,-2.5471,0.272039,0.570133,0.691208,-1.44674
OGG1,0.851008,0.908649,1.02759,1.02759,0.847004,0.935657,0.971924,-1.02889
OGT,0.00725014,0.0402543,0.512164,-1.9525,0.272476,0.570219,0.740769,-1.34995
OIP5-AS1,0.00515313,0.0326722,0.568307,-1.75961,0.178012,0.467692,0.739815,-1.35169
ORAI1,0.220871,0.399779,1.22344,1.22344,0.706569,0.866427,1.05776,1.05776
ORAI2,0.807596,0.878748,1.04262,1.04262,0.910709,0.959559,0.980862,-1.01951
OS9,0.00279547,0.0221422,1.49358,1.49358,0.212065,0.508378,1.16929,1.16929
OSBP2,0.877249,0.924797,1.32687,1.32687,0.768223,0.895413,2.23221,2.23221
OSBPL2,0.682179,0.799965,1.07242,1.07242,0.696973,0.861468,0.936267,-1.06807
OSCAR,3.35E-05,0.00161751,2.14297,2.14297,0.10753,0.383821,1.28308,1.28308
OST4,0.158636,0.320026,1.25579,1.25579,0.102423,0.377556,1.31302,1.31302
OSTF1,0.090341,0.222974,1.25637,1.25637,0.818008,0.923718,1.02883,1.02883
OTUD1,0.0114827,0.0554277,0.411607,-2.4295,0.0497012,0.277998,0.470386,-2.12591
OTUD5,0.376225,0.557496,1.10204,1.10204,0.966794,0.985646,0.99577,-1.00425
OXA1L,0.405809,0.582965,0.898963,-1.11239,0.397527,0.673421,0.904384,-1.10572
OXSR1,0.0239193,0.0915059,0.623328,-1.60429,0.0511192,0.282325,0.656602,-1.52299
P2RX4,0.031049,0.108585,1.3455,1.3455,0.274068,0.571849,1.15876,1.15876
P2RX5,0.128792,0.27978,0.704397,-1.41965,0.440706,0.705118,0.813546,-1.22919
P2RY13,0.323248,0.508286,0.851604,-1.17425,0.904361,0.958798,0.979895,-1.02052
P2RY8,0.092019,0.225871,0.73335,-1.36361,0.0292506,0.231946,0.670573,-1.49126
P3H1,0.552992,0.70857,0.912027,-1.09646,0.597515,0.804466,0.922565,-1.08393
P4HB,0.112681,0.258392,1.29712,1.29712,0.854336,0.938524,0.972494,-1.02828
PA2G4,0.968067,0.983401,1.00637,1.00637,0.659896,0.842872,0.931132,-1.07396
PABPC1,0.00198225,0.0186177,0.473221,-2.11318,0.00544925,0.160471,0.506817,-1.9731
PABPC1L,0.495478,0.661556,0.901939,-1.10872,0.649359,0.83685,1.07112,1.07112
PABPN1,0.684446,0.801101,0.956438,-1.04555,0.448352,0.709793,1.09416,1.09416
PACS1,0.566994,0.719532,0.906965,-1.10258,0.316685,0.611348,0.842737,-1.18661
PACS2,0.916927,0.951823,1.01819,1.01819,0.21962,0.515819,0.812149,-1.2313
PACSIN2,0.44147,0.616329,0.858355,-1.16502,0.102822,0.378139,0.727806,-1.37399
PADI2,0.335192,0.518757,1.35711,1.35711,0.713613,0.868708,0.901317,-1.10949
PADI4,0.0004668,0.00739572,2.34911,2.34911,0.0513614,0.282406,1.5532,1.5532
PAF1,0.0650203,0.178139,1.27902,1.27902,0.987576,0.996145,0.998216,-1.00179
PAFAH1B1,0.604847,0.749298,0.938582,-1.06544,0.416634,0.689699,0.906372,-1.1033
PAG1,0.86938,0.921678,0.967079,-1.03404,0.394839,0.670969,1.21794,1.21794
PAK1,0.216092,0.395711,0.787827,-1.26931,0.0772642,0.335942,0.711459,-1.40556
PARK7,0.910892,0.948065,1.01521,1.01521,0.96554,0.98516,0.994479,-1.00555
PARN,0.0624038,0.173547,0.731095,-1.36781,0.00940389,0.178591,0.655299,-1.52602
PARP10,7.44E-07,0.000166716,2.6732,2.6732,0.00659872,0.174276,1.55572,1.55572
PARP14,0.229931,0.409825,1.2886,1.2886,0.5801,0.795012,1.09791,1.09791
PARP4,0.5645,0.71781,0.915099,-1.09278,0.0914678,0.358557,0.777861,-1.28558
PARP9,0.00567338,0.034558,1.76665,1.76665,0.0650388,0.31224,1.3886,1.3886
PARVG,0.477928,0.64707,0.923584,-1.08274,0.404686,0.68039,0.911176,-1.09748
PATL1,0.875715,0.924387,1.02558,1.02558,0.236027,0.531145,0.841773,-1.18797
PAXX,0.509852,0.673434,1.10864,1.10864,0.0628529,0.307118,1.41407,1.41407
PBX2,0.565178,0.718222,0.924673,-1.08146,0.356307,0.643486,0.881052,-1.13501
PBXIP1,0.165016,0.328879,0.787585,-1.2697,0.269975,0.569727,0.816897,-1.22415
PCBP1,0.336867,0.520691,0.861859,-1.16028,0.0256564,0.223646,0.723356,-1.38245
PCBP2,0.00822394,0.0438761,0.730192,-1.3695,0.14235,0.428031,0.846052,-1.18196
PCED1B,0.698393,0.809032,0.92406,-1.08218,0.306859,0.601259,0.816576,-1.22463
PCED1B-AS1,0.66134,0.78913,0.925488,-1.08051,0.981164,0.992555,0.995669,-1.00435
PCGF5,0.564086,0.717574,0.815873,-1.22568,0.665651,0.846787,1.21393,1.21393
PCMT1,0.382299,0.562528,0.872315,-1.14638,0.758139,0.890409,0.95063,-1.05193
PCNX1,0.0178833,0.0754247,1.42536,1.42536,0.0591293,0.297566,1.34286,1.34286
PCNX3,0.219883,0.398942,1.19154,1.19154,0.988206,0.996145,0.997972,-1.00203
PCSK7,0.885874,0.931296,0.976828,-1.02372,0.754631,0.889161,0.947312,-1.05562
PCYT1A,0.551815,0.707763,0.920144,-1.08679,0.687787,0.858588,0.94622,-1.05684
